Latitude,Longitude,Location,Municipality,Month,Region,Year,Crash Count
49.281347,-123.099687,E HASTINGS ST & MAIN ST,VANCOUVER,DECEMBER,Lower Mainland,2017,1
49.281725,-123.113475,DUNSMUIR ST & HOMER ST,VANCOUVER,DECEMBER,Lower Mainland,2017,1
49.284104,-123.099491,ALEXANDER ST & MAIN ST,VANCOUVER,DECEMBER,Lower Mainland,2017,1
49.286323,-123.12963,HARO ST & JERVIS ST,VANCOUVER,DECEMBER,Lower Mainland,2017,1
49.290144,-123.131232,ALBERNI ST & CARDERO ST,VANCOUVER,DECEMBER,Lower Mainland,2017,1
49.051659,-122.329867,JUSTICE WAY & SOUTH FRASER WAY,ABBOTSFORD,FEBRUARY,Lower Mainland,2017,1
49.270907,-122.801541,DEWDNEY TRUNK RD & NORMAN AVE,COQUITLAM,FEBRUARY,Lower Mainland,2017,1
49.1486,-122.890378,120 ST & 80 AVE,DELTA,FEBRUARY,Lower Mainland,2017,1
49.1486,-122.890378,120 ST & 80 AVE,SURREY,FEBRUARY,Lower Mainland,2017,1
49.189693,-122.823114,103 AVE & 144 ST,SURREY,FEBRUARY,Lower Mainland,2017,1
49.191598,-122.845362,104 AVE & KING GEORGE BLVD,SURREY,FEBRUARY,Lower Mainland,2017,1
49.240009,-123.054067,KINGSWAY & SLOCAN ST,VANCOUVER,FEBRUARY,Lower Mainland,2017,1
49.249021,-123.185201,DUNBAR ST & W 26TH AVE,VANCOUVER,FEBRUARY,Lower Mainland,2017,1
49.262334,-123.119922,HEATHER ST & W 10TH AVE,VANCOUVER,FEBRUARY,Lower Mainland,2017,1
49.262591,-123.136141,HEMLOCK ST & W 10TH AVE,VANCOUVER,FEBRUARY,Lower Mainland,2017,1
49.266741,-123.096256,BRUNSWICK ST & E 2ND AVE & GREAT NORTHERN WAY,VANCOUVER,FEBRUARY,Lower Mainland,2017,1
49.267849,-123.07738,CLARK DR & E 3RD AVE,VANCOUVER,FEBRUARY,Lower Mainland,2017,1
49.2689,-123.145594,BURRARD ST & W 3RD AVE,VANCOUVER,FEBRUARY,Lower Mainland,2017,1
49.271694,-123.202684,DISCOVERY ST & NW MARINE DR,VANCOUVER,FEBRUARY,Lower Mainland,2017,1
49.280325,-123.121393,GRANVILLE ST & SMITHE ST,VANCOUVER,FEBRUARY,Lower Mainland,2017,1
49.281043,-123.084797,CAMPBELL AVE & E HASTINGS ST,VANCOUVER,FEBRUARY,Lower Mainland,2017,1
49.28131,-123.074117,E HASTINGS ST & MCLEAN DR,VANCOUVER,FEBRUARY,Lower Mainland,2017,1
49.284855,-123.099176,E WATERFRONT RD & MAIN ST,VANCOUVER,FEBRUARY,Lower Mainland,2017,1
49.284897,-123.118345,DUNSMUIR ST & HORNBY ST,VANCOUVER,FEBRUARY,Lower Mainland,2017,1
49.28795,-123.119733,THURLOW ST & W HASTINGS ST,VANCOUVER,FEBRUARY,Lower Mainland,2017,1
49.327683,-123.160238,17TH ST & BELLEVUE AVE,WEST VANCOUVER,FEBRUARY,Lower Mainland,2017,1
49.372218,-123.276414,ARGYLE AVE & ROYAL AVE,WEST VANCOUVER,FEBRUARY,Lower Mainland,2017,1
49.276261,-122.797294,BARNET HWY & LOUGHEED HWY & PINETREE WAY & TURNING LANE,COQUITLAM,JANUARY,Lower Mainland,2017,1
49.217852,-122.607042,222 ST & SELKIRK AVE,MAPLE RIDGE,JANUARY,Lower Mainland,2017,1
49.220566,-122.622749,216 ST & DEWDNEY TRUNK RD,MAPLE RIDGE,JANUARY,Lower Mainland,2017,1
49.271171,-122.767175,OXFORD ST & PRAIRIE AVE,PORT COQUITLAM,JANUARY,Lower Mainland,2017,1
49.148331,-123.18133,FRANCIS RD & NO 1 RD,RICHMOND,JANUARY,Lower Mainland,2017,1
49.170171,-123.147705,GILBERT RD & WESTMINSTER HWY,RICHMOND,JANUARY,Lower Mainland,2017,1
49.038312,-122.785256,20 AVE & BROOME RD,SURREY,JANUARY,Lower Mainland,2017,1
49.039242,-122.878397,124 ST & 20 AVE & INDIAN FORT DR & OCEAN PARK RD,SURREY,JANUARY,Lower Mainland,2017,1
49.206787,-123.042257,E KENT AVE N & KERR ST,VANCOUVER,JANUARY,Lower Mainland,2017,1
49.238546,-123.17302,CARNARVON ST & W 37TH AVE,VANCOUVER,JANUARY,Lower Mainland,2017,1
49.248127,-123.167857,MACDONALD ST & PUGET DR & W KING EDWARD AVE & TURNING LANE,VANCOUVER,JANUARY,Lower Mainland,2017,1
49.249097,-123.167842,MACDONALD ST & OLIVER CRES,VANCOUVER,JANUARY,Lower Mainland,2017,1
49.256497,-123.093787,E 16TH AVE & ST GEORGE ST,VANCOUVER,JANUARY,Lower Mainland,2017,1
49.262036,-123.103,E 10TH AVE & QUEBEC ST,VANCOUVER,JANUARY,Lower Mainland,2017,1
49.262072,-123.104917,E 10TH AVE & ONTARIO ST & W 10TH AVE,VANCOUVER,JANUARY,Lower Mainland,2017,1
49.264674,-123.10482,E 7TH AVE & ONTARIO ST & W 7TH AVE,VANCOUVER,JANUARY,Lower Mainland,2017,1
49.266721,-123.11478,CAMBIE ST BRIDGE & W 2ND AVE,VANCOUVER,JANUARY,Lower Mainland,2017,1
49.271591,-123.109382,ATHLETES WAY & COLUMBIA ST,VANCOUVER,JANUARY,Lower Mainland,2017,1
49.274844,-123.065655,NAPIER ST & VICTORIA DR,VANCOUVER,JANUARY,Lower Mainland,2017,1
49.277355,-123.129722,DRAKE ST & HORNBY ST,VANCOUVER,JANUARY,Lower Mainland,2017,1
49.277638,-123.074142,ADANAC ST & MCLEAN DR,VANCOUVER,JANUARY,Lower Mainland,2017,1
49.284897,-123.118345,DUNSMUIR ST & HORNBY ST,VANCOUVER,JANUARY,Lower Mainland,2017,1
49.289416,-123.132281,CARDERO ST & ROBSON ST,VANCOUVER,JANUARY,Lower Mainland,2017,1
49.354675,-123.263196,EAGLE CREEK PL & MARINE DR,WEST VANCOUVER,JANUARY,Lower Mainland,2017,1
49.04603,-122.287745,MCDOUGALL AVE & SOUTH FRASER WAY,ABBOTSFORD,JULY,Lower Mainland,2017,1
49.051029,-122.315111,GLADWIN RD & SOUTH FRASER WAY & TURNING LANE,ABBOTSFORD,JULY,Lower Mainland,2017,1
49.051924,-122.337779,CLEARBROOK RD & OLD YALE RD,ABBOTSFORD,JULY,Lower Mainland,2017,1
49.060107,-122.314268,GLADWIN RD & MACLURE RD,ABBOTSFORD,JULY,Lower Mainland,2017,1
49.229923,-122.9942,DOVER ST & GRANGE ST & NELSON AVE,BURNABY,JULY,Lower Mainland,2017,1
49.248982,-122.865608,AUSTIN AVE & NELSON ST,COQUITLAM,JULY,Lower Mainland,2017,1
49.253093,-122.869023,BLUE MOUNTAIN ST & FLOYD AVE,COQUITLAM,JULY,Lower Mainland,2017,1
49.108911,-122.668758,200 ST & FRASER HWY & TURNING LANE,LANGLEY,JULY,Lower Mainland,2017,1
49.228598,-122.656817,124B AVE & 203 ST,MAPLE RIDGE,JULY,Lower Mainland,2017,1
49.144562,-122.302365,11TH AVE & HORNE ST,MISSION,JULY,Lower Mainland,2017,1
49.158152,-122.26296,CEMETERY AVE & DEWDNEY TRUNK RD & DUNN ST,MISSION,JULY,Lower Mainland,2017,1
49.204072,-122.90889,CARNARVON ST & SIXTH ST,NEW WESTMINSTER,JULY,Lower Mainland,2017,1
49.305167,-123.032063,MAIN ST & MOUNTAIN HWY,NORTH VANCOUVER,JULY,Lower Mainland,2017,1
49.313333,-123.043574,E KEITH RD & SHAVINGTON ST,NORTH VANCOUVER,JULY,Lower Mainland,2017,1
49.319051,-123.091577,BEWICKE AVE & W 2ND ST,NORTH VANCOUVER,JULY,Lower Mainland,2017,1
49.321159,-123.094648,FELL AVE & MARINE DR & TURNING LANE,NORTH VANCOUVER,JULY,Lower Mainland,2017,1
49.322069,-123.072318,E 15TH ST & LONSDALE AVE & W 15TH ST,NORTH VANCOUVER,JULY,Lower Mainland,2017,1
49.323308,-123.100508,MARINE DR & W 16TH ST,NORTH VANCOUVER,JULY,Lower Mainland,2017,1
49.336246,-123.037946,MOUNTAIN HWY & ROSS RD,NORTH VANCOUVER,JULY,Lower Mainland,2017,1
49.26362,-122.780357,ELGIN AVE & SHAUGHNESSY ST,PORT COQUITLAM,JULY,Lower Mainland,2017,1
49.133732,-123.169803,RAILWAY AVE & STEVESTON HWY,RICHMOND,JULY,Lower Mainland,2017,1
49.155594,-123.149918,BLUNDELL RD & MINLER RD,RICHMOND,JULY,Lower Mainland,2017,1
49.162722,-123.131003,COONEY RD & GRANVILLE AVE & ST ALBANS RD,RICHMOND,JULY,Lower Mainland,2017,1
49.162725,-123.136579,GRANVILLE AVE & NO 3 RD,RICHMOND,JULY,Lower Mainland,2017,1
49.162744,-123.158853,GRANVILLE AVE & NO 2 RD,RICHMOND,JULY,Lower Mainland,2017,1
49.169913,-123.024276,NO 8 RD & WESTMINSTER HWY,RICHMOND,JULY,Lower Mainland,2017,1
49.170211,-123.136548,NO 3 RD & WESTMINSTER HWY,RICHMOND,JULY,Lower Mainland,2017,1
49.176336,-123.069178,COMMERCE PKY & NO 6 RD,RICHMOND,JULY,Lower Mainland,2017,1
49.192002,-123.116139,BRIDGEPORT RD & BRIDGEPORT RD OFFRAMP & BRIDGEPORT RD ONRAMP & HWY 99 & OAK ST BRIDGE & SEA ISLAND WAY & SEA ISLAND WAY OFFRAMP & SEA ISLAND WAY ONRAMP & BUS LANE & TURNING LANE & UNSIGNED,RICHMOND,JULY,Lower Mainland,2017,1
49.107864,-122.738193,175 ST & 58 AVE,SURREY,JULY,Lower Mainland,2017,1
49.12291,-122.878988,124 ST & 66 AVE,SURREY,JULY,Lower Mainland,2017,1
49.12659,-122.867795,128 ST & 68 AVE,SURREY,JULY,Lower Mainland,2017,1
49.135501,-122.856675,132 ST & 73 AVE,SURREY,JULY,Lower Mainland,2017,1
49.140877,-122.848446,135 ST & 76 AVE,SURREY,JULY,Lower Mainland,2017,1
49.14815,-122.845687,80 AVE & KING GEORGE BLVD & TURNING LANE,SURREY,JULY,Lower Mainland,2017,1
49.148165,-122.856771,132 ST & 80 AVE,SURREY,JULY,Lower Mainland,2017,1
49.16463,-122.812373,148 ST & 89 AVE,SURREY,JULY,Lower Mainland,2017,1
49.177154,-122.884596,122 ST & 96 AVE,SURREY,JULY,Lower Mainland,2017,1
49.207069,-123.140585,GRANVILLE ST & W 71ST AVE,VANCOUVER,JULY,Lower Mainland,2017,1
49.207116,-123.124352,HEATHER ST & SW MARINE DR,VANCOUVER,JULY,Lower Mainland,2017,1
49.208596,-123.13921,FRENCH ST & W 70TH AVE,VANCOUVER,JULY,Lower Mainland,2017,1
49.228273,-123.090675,E 46TH AVE & FRASER ST,VANCOUVER,JULY,Lower Mainland,2017,1
49.233341,-123.110765,COLUMBIA ST & W 41ST AVE,VANCOUVER,JULY,Lower Mainland,2017,1
49.240432,-123.170248,MACKENZIE ST & W 35TH AVE,VANCOUVER,JULY,Lower Mainland,2017,1
49.245268,-123.120462,HEATHER ST & W 29TH AVE,VANCOUVER,JULY,Lower Mainland,2017,1
49.245486,-123.087806,E 28TH AVE & PRINCE ALBERT ST,VANCOUVER,JULY,Lower Mainland,2017,1
49.246153,-123.178596,BLENHEIM ST & W 29TH AVE,VANCOUVER,JULY,Lower Mainland,2017,1
49.251113,-123.112753,W 22ND AVE & YUKON ST,VANCOUVER,JULY,Lower Mainland,2017,1
49.256302,-123.081706,E 16TH AVE & GLEN DR,VANCOUVER,JULY,Lower Mainland,2017,1
49.258953,-123.141217,FIR ST & W 14TH AVE,VANCOUVER,JULY,Lower Mainland,2017,1
49.260396,-123.114989,CAMBIE ST & W 12TH AVE,VANCOUVER,JULY,Lower Mainland,2017,1
49.260473,-123.168292,MACDONALD ST & W 13TH AVE,VANCOUVER,JULY,Lower Mainland,2017,1
49.261305,-123.062049,E 10TH AVE & LAKEWOOD DR,VANCOUVER,JULY,Lower Mainland,2017,1
49.261401,-123.07366,E 10TH AVE & WOODLAND DR,VANCOUVER,JULY,Lower Mainland,2017,1
49.261443,-123.081407,E 10TH AVE & GLEN DR,VANCOUVER,JULY,Lower Mainland,2017,1
49.261557,-123.094966,E 10TH AVE & GUELPH ST,VANCOUVER,JULY,Lower Mainland,2017,1
49.262208,-123.112913,W 10TH AVE & YUKON ST,VANCOUVER,JULY,Lower Mainland,2017,1
49.262912,-123.100967,E BROADWAY & MAIN ST,VANCOUVER,JULY,Lower Mainland,2017,1
49.263481,-123.185898,ALMA ST & W 10TH AVE,VANCOUVER,JULY,Lower Mainland,2017,1
49.263559,-123.136088,HEMLOCK ST & W BROADWAY,VANCOUVER,JULY,Lower Mainland,2017,1
49.263662,-123.143414,PINE ST & W BROADWAY,VANCOUVER,JULY,Lower Mainland,2017,1
49.264674,-123.10482,E 7TH AVE & ONTARIO ST & W 7TH AVE,VANCOUVER,JULY,Lower Mainland,2017,1
49.265072,-123.1759,TRUTCH ST & W 8TH AVE,VANCOUVER,JULY,Lower Mainland,2017,1
49.265464,-123.098855,E 6TH AVE & SCOTIA ST,VANCOUVER,JULY,Lower Mainland,2017,1
49.265603,-123.106753,MANITOBA ST & W 6TH AVE,VANCOUVER,JULY,Lower Mainland,2017,1
49.265763,-123.114674,CAMBIE ST & W 6TH AVE,VANCOUVER,JULY,Lower Mainland,2017,1
49.265891,-123.175866,TRUTCH ST & W 7TH AVE,VANCOUVER,JULY,Lower Mainland,2017,1
49.268005,-123.14564,BURRARD ST & W 4TH AVE,VANCOUVER,JULY,Lower Mainland,2017,1
49.269057,-123.155106,W 3RD AVE & YEW ST,VANCOUVER,JULY,Lower Mainland,2017,1
49.269246,-123.104652,E 2ND AVE & ONTARIO ST & W 2ND AVE,VANCOUVER,JULY,Lower Mainland,2017,1
49.26933,-123.137797,ANDERSON ST & LAMEYS MILL RD,VANCOUVER,JULY,Lower Mainland,2017,1
49.270499,-123.069649,COMMERCIAL DR & GRAVELEY ST,VANCOUVER,JULY,Lower Mainland,2017,1
49.271506,-123.104592,ATHLETES WAY & ONTARIO ST,VANCOUVER,JULY,Lower Mainland,2017,1
49.271649,-123.152636,ARBUTUS ST & YORK AVE,VANCOUVER,JULY,Lower Mainland,2017,1
49.273053,-123.069582,CHARLES ST & COMMERCIAL DR,VANCOUVER,JULY,Lower Mainland,2017,1
49.274921,-123.211733,NW MARINE DR & TOLMIE ST,VANCOUVER,JULY,Lower Mainland,2017,1
49.275682,-123.130429,HOWE ST & PACIFIC ST,VANCOUVER,JULY,Lower Mainland,2017,1
49.277154,-123.126192,DAVIE ST & GRANVILLE ST,VANCOUVER,JULY,Lower Mainland,2017,1
49.277399,-123.084959,CAMPBELL AVE & UNION ST,VANCOUVER,JULY,Lower Mainland,2017,1
49.277588,-123.113963,BEATTY ST & ROBSON ST,VANCOUVER,JULY,Lower Mainland,2017,1
49.277592,-123.095534,DUNLEVY AVE & UNION ST,VANCOUVER,JULY,Lower Mainland,2017,1
49.277617,-123.096963,GORE AVE & UNION ST,VANCOUVER,JULY,Lower Mainland,2017,1
49.278209,-123.114962,CAMBIE ST & ROBSON ST,VANCOUVER,JULY,Lower Mainland,2017,1
49.279468,-123.077195,CLARK DR & FRANCES ST,VANCOUVER,JULY,Lower Mainland,2017,1
49.280488,-123.111556,CAMBIE ST & DUNSMUIR ST,VANCOUVER,JULY,Lower Mainland,2017,1
49.281725,-123.113475,DUNSMUIR ST & HOMER ST,VANCOUVER,JULY,Lower Mainland,2017,1
49.284806,-123.063552,DUNDAS ST & POWELL ST & SEMLIN DR & WALL ST,VANCOUVER,JULY,Lower Mainland,2017,1
49.284897,-123.118345,DUNSMUIR ST & HORNBY ST,VANCOUVER,JULY,Lower Mainland,2017,1
49.285551,-123.119379,BURRARD ST & DUNSMUIR ST,VANCOUVER,JULY,Lower Mainland,2017,1
49.286556,-123.117889,BURRARD ST & W PENDER ST,VANCOUVER,JULY,Lower Mainland,2017,1
49.287541,-123.060753,ETON ST & WALL ST,VANCOUVER,JULY,Lower Mainland,2017,1
49.287956,-123.140773,DENMAN ST & PENDRELL ST,VANCOUVER,JULY,Lower Mainland,2017,1
49.288355,-123.13708,BIDWELL ST & NELSON ST,VANCOUVER,JULY,Lower Mainland,2017,1
49.290575,-123.130597,CARDERO ST & W GEORGIA ST & W PENDER ST,VANCOUVER,JULY,Lower Mainland,2017,1
49.318617,-123.12505,CAPILANO RD & WELCH ST,WEST VANCOUVER,JULY,Lower Mainland,2017,1
49.328713,-123.164353,19TH ST & MARINE DR,WEST VANCOUVER,JULY,Lower Mainland,2017,1
49.329354,-123.166395,20TH ST & MARINE DR,WEST VANCOUVER,JULY,Lower Mainland,2017,1
49.333509,-123.13491,ANDERSON CRES & TAYLOR WAY,WEST VANCOUVER,JULY,Lower Mainland,2017,1
49.358522,-123.278602,GLENEAGLES DR & MARINE DR,WEST VANCOUVER,JULY,Lower Mainland,2017,1
49.361071,-123.273657,EAGLERIDGE DR & EAGLERIDGE DR OFRP & EAGLERIDGE DR ONRP & HORSESHOE BAY DR & HORSESHOE BAY DR OFRP & HORSESHOE BAY DR ONRP & HWY 99 & KEITH RD & KEITH RD OFRP & MARINE DR & MARINE DR OFRP & PASCO RD & TRANS-CANADA HWY & EMERGENCY LANE & TURNING LANE,WEST VANCOUVER,JULY,Lower Mainland,2017,1
49.038147,-122.272417,MARSHALL RD & VEDDER WAY & TURNING LANE,ABBOTSFORD,JUNE,Lower Mainland,2017,1
49.048598,-122.340236,COUNTESS ST & SOUTH FRASER WAY,ABBOTSFORD,JUNE,Lower Mainland,2017,1
49.226717,-122.99422,KINGSWAY & NELSON AVE,BURNABY,JUNE,Lower Mainland,2017,1
49.261007,-123.023626,BOUNDARY RD & BOUNDARY RD OFFRAMP & BOUNDARY RD ONRAMP & TRANS-CANADA HWY,BURNABY,JUNE,Lower Mainland,2017,1
49.266252,-122.997628,BETA AVE & LOUGHEED HWY & TURNING LANE,BURNABY,JUNE,Lower Mainland,2017,1
49.270289,-123.014237,DOUGLAS RD & GILMORE AVE,BURNABY,JUNE,Lower Mainland,2017,1
49.277395,-123.005966,ROSSER AVE & UNION ST,BURNABY,JUNE,Lower Mainland,2017,1
49.285513,-123.003043,N WILLINGDON AVE & OXFORD ST & PENZANCE DR,BURNABY,JUNE,Lower Mainland,2017,1
49.263091,-122.79815,CHILKO DR & COMO LAKE AVE & LOUGHEED HWY & SHARPE ST & TURNING LANE,COQUITLAM,JUNE,Lower Mainland,2017,1
49.276261,-122.797294,BARNET HWY & LOUGHEED HWY & PINETREE WAY & TURNING LANE,COQUITLAM,JUNE,Lower Mainland,2017,1
49.281686,-122.793161,OBELISK WAY & PINETREE WAY,COQUITLAM,JUNE,Lower Mainland,2017,1
49.074645,-122.647474,208 ST & 40 AVE,LANGLEY,JUNE,Lower Mainland,2017,1
49.100528,-122.656705,204 ST & 54 AVE,LANGLEY,JUNE,Lower Mainland,2017,1
49.107236,-122.65192,EASTLEIGH CRES & GLOVER RD,LANGLEY,JUNE,Lower Mainland,2017,1
49.133384,-122.645944,208 ST & 72 AVE,LANGLEY,JUNE,Lower Mainland,2017,1
49.227619,-122.579171,124 AVE & 232 ST & ABERNETHY WAY,MAPLE RIDGE,JUNE,Lower Mainland,2017,1
49.188122,-122.94821,HOWES ST & HOWES ST OFFRAMP & HOWES ST ONRAMP & HWY 91A & TURNING LANE,NEW WESTMINSTER,JUNE,Lower Mainland,2017,1
49.193157,-122.941377,BOYD ST & BOYNE ST,NEW WESTMINSTER,JUNE,Lower Mainland,2017,1
49.216017,-122.923899,EIGHTH AVE & SIXTH ST,NEW WESTMINSTER,JUNE,Lower Mainland,2017,1
49.306469,-123.036923,LYNN AVE & MAIN ST,NORTH VANCOUVER,JUNE,Lower Mainland,2017,1
49.307314,-123.036885,LYNN AVE & MANSFIELD PL,NORTH VANCOUVER,JUNE,Lower Mainland,2017,1
49.316573,-123.113659,PHILIP AVE & W 1ST ST,NORTH VANCOUVER,JUNE,Lower Mainland,2017,1
49.32381,-123.102143,MACKAY AVE & MARINE DR,NORTH VANCOUVER,JUNE,Lower Mainland,2017,1
49.33848,-123.078464,CALDER AVE & W WINDSOR RD,NORTH VANCOUVER,JUNE,Lower Mainland,2017,1
49.34067,-123.09294,FAIRMONT RD & FOREST HILLS DR,NORTH VANCOUVER,JUNE,Lower Mainland,2017,1
49.277739,-122.864262,CLARKE ST & DOUGLAS ST,PORT MOODY,JUNE,Lower Mainland,2017,1
49.155585,-123.161445,BLUNDELL RD & CLEARWATER GATE,RICHMOND,JUNE,Lower Mainland,2017,1
49.197852,-123.102714,RIVER RD & SHELL RD,RICHMOND,JUNE,Lower Mainland,2017,1
49.031134,-122.809472,EVERALL ST & NORTH BLUFF RD,SURREY,JUNE,Lower Mainland,2017,1
49.053041,-122.867363,128 ST & CRESCENT RD,SURREY,JUNE,Lower Mainland,2017,1
49.0601,-122.779145,160 ST & 32 AVE & MORGAN CREEK WAY,SURREY,JUNE,Lower Mainland,2017,1
49.116472,-122.756591,168 ST & 63 AVE & CLOVERDALE ATHLETIC PK,SURREY,JUNE,Lower Mainland,2017,1
49.15535,-122.868017,128 ST & 84 AVE,SURREY,JUNE,Lower Mainland,2017,1
49.162858,-122.823427,144 ST & 88 AVE,SURREY,JUNE,Lower Mainland,2017,1
49.176901,-122.790013,156 ST & 96 AVE,SURREY,JUNE,Lower Mainland,2017,1
49.191652,-122.856472,104 AVE & 132 ST,SURREY,JUNE,Lower Mainland,2017,1
49.198876,-122.845956,108 AVE & KING GEORGE BLVD & TURNING LANE,SURREY,JUNE,Lower Mainland,2017,1
49.209441,-123.106722,E 69TH AVE & ONTARIO ST & W 69TH AVE,VANCOUVER,JUNE,Lower Mainland,2017,1
49.217149,-123.053664,ELLIOTT ST & LYNBROOK DR,VANCOUVER,JUNE,Lower Mainland,2017,1
49.229303,-123.043104,E 45TH AVE & RUPERT ST,VANCOUVER,JUNE,Lower Mainland,2017,1
49.234578,-123.154989,EAST BOULEVARD & W 41ST AVE,VANCOUVER,JUNE,Lower Mainland,2017,1
49.245475,-123.085893,E 28TH AVE & ST CATHERINES ST,VANCOUVER,JUNE,Lower Mainland,2017,1
49.246306,-123.127662,NANTON AVE & OAK ST & W 28TH AVE,VANCOUVER,JUNE,Lower Mainland,2017,1
49.249099,-123.083876,E 24TH AVE & WINDSOR ST,VANCOUVER,JUNE,Lower Mainland,2017,1
49.250062,-123.167831,ALAMEIN AVE & MACDONALD ST,VANCOUVER,JUNE,Lower Mainland,2017,1
49.250627,-123.044181,BOYD DIVERSION & E 22ND AVE & RENFREW ST,VANCOUVER,JUNE,Lower Mainland,2017,1
49.251162,-123.078009,CLARK DR & KINGSWAY,VANCOUVER,JUNE,Lower Mainland,2017,1
49.256845,-123.069877,COMMERCIAL DR & E 15TH AVE,VANCOUVER,JUNE,Lower Mainland,2017,1
49.259308,-123.101108,E 13TH AVE & MAIN ST,VANCOUVER,JUNE,Lower Mainland,2017,1
49.260976,-123.14825,CYPRESS ST & W 12TH AVE,VANCOUVER,JUNE,Lower Mainland,2017,1
49.261007,-123.023626,BOUNDARY RD & BOUNDARY RD OFFRAMP & BOUNDARY RD ONRAMP & TRANS-CANADA HWY,VANCOUVER,JUNE,Lower Mainland,2017,1
49.261382,-123.065928,E 10TH AVE & VICTORIA DR,VANCOUVER,JUNE,Lower Mainland,2017,1
49.261973,-123.098668,E 10TH AVE & KINGSWAY,VANCOUVER,JUNE,Lower Mainland,2017,1
49.262414,-123.125355,LAUREL ST & W 10TH AVE,VANCOUVER,JUNE,Lower Mainland,2017,1
49.262715,-123.143465,PINE ST & W 10TH AVE,VANCOUVER,JUNE,Lower Mainland,2017,1
49.263743,-123.069767,COMMERCIAL DR & GRANDVIEW HWY N,VANCOUVER,JUNE,Lower Mainland,2017,1
49.264135,-123.062,E 7TH AVE & LAKEWOOD DR,VANCOUVER,JUNE,Lower Mainland,2017,1
49.264979,-123.168404,MACDONALD ST & W 8TH AVE,VANCOUVER,JUNE,Lower Mainland,2017,1
49.265417,-123.143322,PINE ST & W 7TH AVE,VANCOUVER,JUNE,Lower Mainland,2017,1
49.265564,-123.104788,E 6TH AVE & ONTARIO ST & W 6TH AVE,VANCOUVER,JUNE,Lower Mainland,2017,1
49.266304,-123.145662,BURRARD ST & W 6TH AVE,VANCOUVER,JUNE,Lower Mainland,2017,1
49.266429,-123.100864,E 5TH AVE & MAIN ST,VANCOUVER,JUNE,Lower Mainland,2017,1
49.268989,-123.150354,MAPLE ST & W 3RD AVE,VANCOUVER,JUNE,Lower Mainland,2017,1
49.269557,-123.187586,HIGHBURY ST & W 3RD AVE,VANCOUVER,JUNE,Lower Mainland,2017,1
49.272475,-123.147806,CORNWALL AVE & CYPRESS ST,VANCOUVER,JUNE,Lower Mainland,2017,1
49.272815,-123.100019,MAIN ST & TERMINAL AVE,VANCOUVER,JUNE,Lower Mainland,2017,1
49.274864,-123.069545,COMMERCIAL DR & NAPIER ST,VANCOUVER,JUNE,Lower Mainland,2017,1
49.276971,-123.132435,BURRARD ST & BURRARD ST BRIDGE & PACIFIC ST & PACIFIC ST OFFRAMP & PACIFIC ST ONRAMP,VANCOUVER,JUNE,Lower Mainland,2017,1
49.277347,-123.120093,HOMER ST & NELSON ST,VANCOUVER,JUNE,Lower Mainland,2017,1
49.277468,-123.049365,ADANAC ST & SLOCAN ST,VANCOUVER,JUNE,Lower Mainland,2017,1
49.278209,-123.114962,CAMBIE ST & ROBSON ST,VANCOUVER,JUNE,Lower Mainland,2017,1
49.278405,-123.128134,DAVIE ST & HORNBY ST,VANCOUVER,JUNE,Lower Mainland,2017,1
49.278437,-123.118448,HOMER ST & SMITHE ST,VANCOUVER,JUNE,Lower Mainland,2017,1
49.279909,-123.124039,HOWE ST & NELSON ST,VANCOUVER,JUNE,Lower Mainland,2017,1
49.280536,-123.124983,HORNBY ST & NELSON ST,VANCOUVER,JUNE,Lower Mainland,2017,1
49.28131,-123.074117,E HASTINGS ST & MCLEAN DR,VANCOUVER,JUNE,Lower Mainland,2017,1
49.282225,-123.124422,BURRARD ST & SMITHE ST,VANCOUVER,JUNE,Lower Mainland,2017,1
49.283157,-123.097714,GORE AVE & POWELL ST,VANCOUVER,JUNE,Lower Mainland,2017,1
49.284897,-123.118345,DUNSMUIR ST & HORNBY ST,VANCOUVER,JUNE,Lower Mainland,2017,1
49.288355,-123.13708,BIDWELL ST & NELSON ST,VANCOUVER,JUNE,Lower Mainland,2017,1
49.290039,-123.129019,NICOLA ST & W PENDER ST,VANCOUVER,JUNE,Lower Mainland,2017,1
49.328619,-123.158906,16TH ST & MARINE DR,WEST VANCOUVER,JUNE,Lower Mainland,2017,1
49.031134,-122.809472,EVERALL ST & NORTH BLUFF RD,WHITE ROCK,JUNE,Lower Mainland,2017,1
49.040074,-122.27126,SOUTH FRASER WAY & SUMAS WAY & MALL ACCESS & TURNING LANE,ABBOTSFORD,MARCH,Lower Mainland,2017,1
49.045566,-122.29175,HILLSIDE DR & MCDOUGALL AVE & PAULINE ST,ABBOTSFORD,MARCH,Lower Mainland,2017,1
49.051029,-122.315111,GLADWIN RD & SOUTH FRASER WAY & TURNING LANE,ABBOTSFORD,MARCH,Lower Mainland,2017,1
49.245916,-122.892678,LOUGHEED HWY & NORTH RD & TURNING LANE,BURNABY,MARCH,Lower Mainland,2017,1
49.279135,-122.987806,FRANCES ST & SPRINGER AVE,BURNABY,MARCH,Lower Mainland,2017,1
49.145179,-121.977627,EVANS RD & YALE RD,CHILLIWACK,MARCH,Lower Mainland,2017,1
49.245916,-122.892678,LOUGHEED HWY & NORTH RD & TURNING LANE,COQUITLAM,MARCH,Lower Mainland,2017,1
49.133551,-122.664589,201 ST & 72 AVE,LANGLEY,MARCH,Lower Mainland,2017,1
